SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,TP,TN
0.853699982,0.876699984,0.985700011,0.909600019,1.883100033,1.210299969,0.962800026,0.068186,1.743028
0.913200021,0.931999981,1.030300021,0.991900027,1.430999994,1.136700034,0.946500003,0.053252,1.52832
0.969900012,1.022099972,1.134600043,1.146100044,1.779199958,1.560500026,1.353999972,0.063772,1.1815
1.097200036,1.117849946,1.161999941,1.133249998,1.619799972,1.555400014,1.443050027,0.076404,1.376567
0.820200026,0.857599974,1.016000032,0.993399978,1.415500045,1.343500018,1.153699994,0.020901,0.823539
0.905499995,0.940599978,1.032899976,0.993399978,0.918900013,0.867600024,0.836499989,0.051904,1.225406
0.937699974,0.995400012,1.128800035,1.093000054,1.047899961,0.904399991,0.847299993,0.073606,1.807171
0.901350021,0.931850016,1.057600021,1.016149998,1.629199982,1.200399995,0.992900014,0.076977,1.704633
0.986150026,1.031100035,1.1171,1.088850021,1.596850038,1.406599998,1.275650024,0.065049,1.478444
0.943799973,0.962899983,1.07980001,1.050199986,2.068799973,1.697999954,1.276299953,0.067871,1.087975
0.883099973,0.902499974,1.032299995,0.982200027,1.959200025,1.356400013,1.120700002,0.037594,0.851994
0.810100019,0.827600002,0.898599982,0.864600003,1.301200032,1.035899997,0.873700023,0.066428,1.135518
0.859099984,0.889100015,0.997799993,0.93325001,1.747750044,1.262249947,0.992749989,0.07765,1.532236
1.021499991,1.044800043,1.164399981,1.125499964,1.685500026,1.387400031,1.226899981,0.0635,2.160216
0.860400021,0.891900003,0.985300004,0.925100029,0.979700029,0.880500019,0.836099982,0.040367,1.019865
0.875199974,0.879700005,0.968299985,0.948800027,1.740100026,1.35769999,1.112100005,0.04887,1.502508
0.930199981,0.964999974,1.068899989,1.03429997,1.469499946,1.159600019,0.978799999,0.05722,1.389663
0.914499998,0.954050004,1.070600033,1.050600052,1.806249976,1.480800033,1.209249973,0.067181,0.965379
1.061149955,1.119349957,1.209900022,1.191499949,1.821200013,1.638849974,1.49909997,0.074613,1.418057
0.918500006,0.943000019,1.093299985,1.180500031,1.815199971,1.665899992,1.297799945,0.048001,1.074509
0.924799979,0.953400016,1.062999964,1.02579999,0.995599985,0.951300025,0.897199988,0.043329,1.081273
0.918299973,0.977800012,1.120800018,1.064200044,1.054499984,0.933499992,0.852999985,0.065051,1.512364
0.86164999,0.891849995,0.99605,0.96055001,1.551149964,1.114150047,0.940999985,0.083825,1.516329
0.917599976,0.935000002,1.032799959,0.991400003,2.048700094,1.529700041,1.145499945,0.07378,1.013778
0.903699994,0.921700001,1.040199995,0.979600012,1.950199962,1.434499979,1.139400005,0.02761,0.722912
0.88380003,0.894599974,0.983299971,0.941900015,1.879699945,1.39349997,1.068199992,0.059405,1.114457
0.86255002,0.895049989,1.000450015,0.953649998,1.672399998,1.238899946,0.989650011,0.116385,1.985376
0.918900013,0.9199,0.979900002,0.952899992,1.680199981,1.339699984,1.092100024,0.06966,2.151094
0.933700025,0.937699974,1.067999959,1.014600039,2.114500046,1.549200058,1.162400007,0.078842,1.037244
0.761900008,0.785000026,0.991900027,0.949299991,1.252799988,1.07159996,0.944299996,0.102999,0.847468
0.943000019,0.952000022,1.013000011,0.951099992,0.943799973,0.791199982,0.761399984,0.052289,1.092779
0.924000025,0.944400012,1.051200032,1.073400021,1.780300021,1.603800058,1.268599987,0.04658,1.469177
0.905200005,0.946500003,1.076599956,1.013900042,2.013099909,1.483999968,1.124300003,0.063997,1.342717
0.919799984,0.950399995,1.039700031,1.004099965,1.610599995,1.316100001,1.069499969,0.062073,1.38456
1.044399977,1.039299965,1.097800016,1.110200047,1.599599957,1.643700004,1.401800036,0.08,1.8
0.935699999,0.949100018,1.008000016,1.002300024,1.34070003,1.160400033,1.02489996,0.06,1.5
0.97874999,1.003350019,1.088400006,1.016649961,0.844200015,0.775900006,0.759450018,0.09,1.8
0.959699988,0.971300006,1.049100041,1.034800053,1.799100041,1.464699984,1.192199945,0.05,2.3
1.025050044,1.037050009,1.080649972,1.101950049,1.244950056,1.309249997,1.195449948,0.08,2.1
1.123600006,1.162299991,1.228999972,1.226199985,1.614500046,1.560700059,1.477499962,0.07,1.8
0.905300021,0.977699995,1.149500012,1.161599994,1.472800016,1.317899942,1.104900002,0.05,2.2
0.95599997,1.000699997,1.119899988,1.136500001,1.097900033,0.955500007,0.88319999,0.05,1.4
0.940400004,0.990499973,1.112300038,1.102900028,0.9903,0.853299975,0.808300018,0.08,2.3
0.894400001,0.951799989,1.047799945,1.063699961,1.47420001,1.14139998,1.027999997,0.09,2.6
0.992349982,1.019799948,1.112699986,1.086650014,1.612149954,1.445850015,1.192649961,0.07,1.7
0.897499979,0.962199986,1.108100057,1.103500009,1.451900005,1.447100043,1.244699955,0.06,2
0.963500023,0.996900022,1.081200004,1.097200036,1.381500006,1.43599999,1.20630002,0.08,1.8
1.01970005,1.045899987,1.094599962,1.118700027,1.397199988,1.341199994,1.169399977,0.06,2.4
0.977100015,1.006800056,1.086899996,1.070199966,1.635400057,1.453799963,1.191900015,0.04,0.8
0.965749979,0.997399986,1.090549946,1.07159996,1.465299964,1.21239996,1.042750001,0.07,1.8
0.882499993,0.916700006,1.019600034,0.958299994,1.026900053,0.888499975,0.836000025,0.07,2.2
0.928499997,0.972599983,1.055299997,1.062000036,1.390400052,1.335800052,1.16170001,0.05,2.1
0.968699992,0.992399991,1.088999987,1.059900045,1.772500038,1.381199956,1.136000037,0.07,2.1
0.972299993,1.008200049,1.120000005,1.103899956,1.488600016,1.295600057,1.118199944,0.05,1.9
0.921800017,0.944800019,1.092900038,1.120300055,1.788200021,1.572600007,1.306900024,0.05,1.9
0.949699998,1.005599976,1.155400038,1.16260004,1.14380002,0.941600025,0.902999997,0.04,1
1.000399947,1.053200006,1.124799967,1.121399999,1.411399961,1.367599964,1.288200021,0.09,1.9
0.91535002,0.928900003,1.046049953,1.003499985,1.926849961,1.460199952,1.166650057,0.07,1.6
0.948400021,0.992999971,1.104300022,1.116700053,1.649099946,1.422999978,1.221600056,0.07,2.2
0.888000011,0.907599986,1.021399975,0.975499988,1.825299978,1.370300055,1.096600056,0.08,1.7
0.915600002,0.952799976,1.061100006,1.039600015,1.630800009,1.341400027,1.134699941,0.12,2.7
0.955799997,0.974900007,1.039399981,1.010499954,1.636299968,1.250800014,1.052299976,0.06,2.1
0.959800005,0.981599987,1.109099984,1.102699995,1.916200042,1.487100005,1.189200044,0.04,1
0.935699999,0.959699988,1.039399981,1.006700039,1.018100023,0.901499987,0.861500025,0.05,1.7
0.919799984,0.938600004,1.02489996,1.005499959,1.756000042,1.335199952,1.128200054,0.06,2
0.917200029,0.943300009,1.054399967,1.025599957,1.588500023,1.287299991,1.092499971,0.06,1.6
0.936500013,1.005699992,1.121399999,1.118700027,1.74240005,1.373700023,1.210500002,0.08,1.5
1.167000055,1.219799995,1.26849997,1.252050042,1.669849992,1.645849943,1.719099998,0.07,1.6
0.959999979,1.005800009,1.11500001,1.07980001,0.979600012,0.850000024,0.807099998,0.08,2.3
0.896600008,0.926549971,1.063150048,0.999949992,1.654950023,1.179849982,0.995999992,0.09,2.1
1.019850016,1.063699961,1.132500052,1.116400003,1.561650038,1.419549942,1.33585,0.07,1.5
0.988699973,1.002099991,1.085700035,1.065899968,1.777199984,1.601400018,1.301100016,0.07,1.5
0.895749986,0.93234998,1.042250037,0.996200025,1.72300005,1.286499977,1.05369997,0.09,2.2
0.9472,0.960699975,1.052000046,1.024700046,1.75940001,1.302999973,1.075999975,0.1,1.1
0.980400026,1.015100002,1.113499999,1.051249981,0.975549996,0.838,0.797699988,0.05,1.5
0.954999983,0.984399974,1.095100045,1.060500026,1.812700033,1.558099985,1.253200054,0.09,2.1
0.953299999,0.980949998,1.080749989,1.02335,1.647099972,1.240350008,1.032250047,0.06,1.8
0.985199988,1.03579998,1.160650015,1.189749956,1.749500036,1.539350033,1.344900012,0.08,1.3
1.142099977,1.203799963,1.244650006,1.215149999,1.662400007,1.780099988,1.862900019,0.07,1.6
0.930700004,0.962499976,1.103399992,1.167000055,1.408400059,1.215800047,1.045400023,0.04,1.2
1.040300012,1.098399997,1.232499957,1.19690001,1.16050005,1.100499988,1.043599963,0.05,1.5
0.930299997,0.958400011,1.058599949,1.051100016,0.831099987,0.765500009,0.75150001,0.08,2
0.908900023,0.93720001,1.119400024,1.04429996,1.719499946,1.229300022,1.051200032,0.06,1.9
0.910899997,0.922299981,1.027899981,0.974399984,1.945000052,1.470999956,1.149600029,0.07,1.3
0.932600021,0.957700014,1.066799998,1.042000055,1.790599942,1.445299983,1.165500045,0.07,1.7
0.868700027,0.905799985,1.00849998,0.986800015,1.655599952,1.337599993,1.098799944,0.08,1.6
0.93720001,0.942399979,1.126999974,1.116600037,1.475700021,1.309700012,1.197700024,0.05,2.5
0.9296,0.953599989,0.999300003,0.975899994,1.777199984,1.315700054,1.080299973,0.09,1.5
0.832650006,0.842499971,0.898150027,0.842400014,0.801549971,0.760100007,0.748600006,0.04,1.3
0.907100022,0.923099995,1.004400015,1.016000032,1.630900025,1.343700051,1.118000031,0.05,1.6
0.853699982,0.876699984,0.985700011,0.909600019,1.883100033,1.210299969,0.962800026,0.06,1.8
0.913200021,0.931999981,1.030300021,0.991900027,1.430999994,1.136700034,0.946500003,0.06,1.5
0.969900012,1.022099972,1.134600043,1.146100044,1.779199958,1.560500026,1.353999972,0.06,1.2
1.097200036,1.117849946,1.161999941,1.133249998,1.619799972,1.555400014,1.443050027,0.08,1.3
0.820200026,0.857599974,1.016000032,0.993399978,1.415500045,1.343500018,1.153699994,0.02,0.9
0.905499995,0.940599978,1.032899976,0.993399978,0.918900013,0.867600024,0.836499989,0.06,1.2
0.937699974,0.995400012,1.128800035,1.093000054,1.047899961,0.904399991,0.847299993,0.07,1.9
0.901350021,0.931850016,1.057600021,1.016149998,1.629199982,1.200399995,0.992900014,0.08,1.7
0.986150026,1.031100035,1.1171,1.088850021,1.596850038,1.406599998,1.275650024,0.06,1.5
0.943799973,0.962899983,1.07980001,1.050199986,2.068799973,1.697999954,1.276299953,0.07,1
0.883099973,0.902499974,1.032299995,0.982200027,1.959200025,1.356400013,1.120700002,0.03,0.9
0.810100019,0.827600002,0.898599982,0.864600003,1.301200032,1.035899997,0.873700023,0.07,1.1
0.859099984,0.889100015,0.997799993,0.93325001,1.747750044,1.262249947,0.992749989,0.07,1.6
1.021499991,1.044800043,1.164399981,1.125499964,1.685500026,1.387400031,1.226899981,0.07,2.1
0.860400021,0.891900003,0.985300004,0.925100029,0.979700029,0.880500019,0.836099982,0.04,1.1
0.875199974,0.879700005,0.968299985,0.948800027,1.740100026,1.35769999,1.112100005,0.05,1.5
0.930199981,0.964999974,1.068899989,1.03429997,1.469499946,1.159600019,0.978799999,0.05,1.4
0.914499998,0.954050004,1.070600033,1.050600052,1.806249976,1.480800033,1.209249973,0.07,0.9
1.061149955,1.119349957,1.209900022,1.191499949,1.821200013,1.638849974,1.49909997,0.07,1.5
0.918500006,0.943000019,1.093299985,1.180500031,1.815199971,1.665899992,1.297799945,0.05,1
0.924799979,0.953400016,1.062999964,1.02579999,0.995599985,0.951300025,0.897199988,0.04,1.1
0.918299973,0.977800012,1.120800018,1.064200044,1.054499984,0.933499992,0.852999985,0.07,1.5
0.86164999,0.891849995,0.99605,0.96055001,1.551149964,1.114150047,0.940999985,0.08,1.6
0.917599976,0.935000002,1.032799959,0.991400003,2.048700094,1.529700041,1.145499945,0.08,1
0.903699994,0.921700001,1.040199995,0.979600012,1.950199962,1.434499979,1.139400005,0.02,0.8
0.88380003,0.894599974,0.983299971,0.941900015,1.879699945,1.39349997,1.068199992,0.06,1.1
0.86255002,0.895049989,1.000450015,0.953649998,1.672399998,1.238899946,0.989650011,0.1,2
0.918900013,0.9199,0.979900002,0.952899992,1.680199981,1.339699984,1.092100024,0.07,2.1
0.933700025,0.937699974,1.067999959,1.014600039,2.114500046,1.549200058,1.162400007,0.07,1.1
0.761900008,0.785000026,0.991900027,0.949299991,1.252799988,1.07159996,0.944299996,0.11,0.8
0.943000019,0.952000022,1.013000011,0.951099992,0.943799973,0.791199982,0.761399984,0.05,1.1
0.924000025,0.944400012,1.051200032,1.073400021,1.780300021,1.603800058,1.268599987,0.05,1.4
0.905200005,0.946500003,1.076599956,1.013900042,2.013099909,1.483999968,1.124300003,0.06,1.4
0.919799984,0.950399995,1.039700031,1.004099965,1.610599995,1.316100001,1.069499969,0.07,1.3
